Order_ID,Order_Date,Buyer_ID,Fabric_Type,Category,Quantity_Kg,Unit_Price_USD,Total_Value_USD,Order_Status,Production_Days,Shipping_Days,Actual_Lead_Days,Payment_Terms_Days,Season,Year,Month,Quarter
ORD_00194,2023-03-23,BUYER_043,Fleece,Knit,2137,8.27,17671.04,Completed,39,27,61,90,Spring,2023,3,Q1
ORD_00195,2023-03-24,BUYER_037,Cotton_Plain,Woven,4239,7.32,31038.46,In_Production,20,16,36,45,Autumn,2023,3,Q1
ORD_00196,2023-03-27,BUYER_036,Fleece,Knit,4909,7.55,37043.59,Shipped,39,37,71,90,Summer,2023,3,Q1
ORD_00197,2023-03-27,BUYER_042,Cotton_Polyester_Blend,Woven,1833,7.15,13108.01,Completed,25,16,45,30,Winter,2023,3,Q1
ORD_00198,2023-03-27,BUYER_045,Cotton_Polyester_Blend,Woven,2368,7.37,17458.15,Shipped,25,28,51,90,Autumn,2023,3,Q1
ORD_00199,2023-03-27,BUYER_025,Terry_Cloth,Knit,4327,4.67,20185.56,Completed,16,34,47,30,Autumn,2023,3,Q1
ORD_00200,2023-03-27,BUYER_033,Cotton_Denim,Woven,2519,8.91,22440.4,Completed,43,28,71,30,Winter,2023,3,Q1
ORD_00201,2023-03-27,BUYER_011,Fleece,Knit,2000,7.88,15757.49,Completed,39,46,85,45,Autumn,2023,3,Q1
ORD_00202,2023-03-28,BUYER_013,Cotton_Plain,Woven,3612,7.58,27361.83,Completed,20,31,53,30,Summer,2023,3,Q1
ORD_00203,2023-03-28,BUYER_031,Viscose_Rayon,Woven,2500,8.02,20059.63,Completed,17,38,55,30,Summer,2023,3,Q1
ORD_00204,2023-03-28,BUYER_008,Polyester_Plain,Woven,5000,3.75,18748.05,Completed,32,28,58,45,Summer,2023,3,Q1
ORD_00205,2023-03-28,BUYER_006,Linen,Woven,2000,12.4,24794.65,Cancelled,39,25,63,45,Summer,2023,3,Q1
ORD_00206,2023-03-29,BUYER_033,Polyester_Twill,Woven,5000,4.67,23353.84,Shipped,28,27,64,30,Spring,2023,3,Q1
ORD_00207,2023-03-29,BUYER_023,Cotton_Plain,Woven,1591,7.06,11239.05,Completed,20,39,55,30,Winter,2023,3,Q1
ORD_00208,2023-03-30,BUYER_020,Cotton_Polyester_Blend,Woven,1279,6.5,8307.89,Completed,25,26,57,60,Autumn,2023,3,Q1
ORD_00209,2023-03-30,BUYER_038,Terry_Cloth,Knit,2314,4.93,11397.35,Completed,16,28,42,30,Winter,2023,3,Q1
ORD_00210,2023-03-30,BUYER_012,Cotton_Plain,Woven,1394,7.58,10562.62,Completed,20,34,50,45,Winter,2023,3,Q1
ORD_00211,2023-03-31,BUYER_043,Cotton_Twill,Woven,2878,6.8,19575.1,Completed,28,30,57,90,Winter,2023,3,Q1
ORD_00212,2023-03-31,BUYER_024,Cotton_Polyester_Blend,Woven,4212,7.37,31063.1,Completed,25,28,55,45,Summer,2023,3,Q1
ORD_00213,2023-03-31,BUYER_017,Viscose_Rayon,Woven,2896,7.68,22228.71,Completed,17,47,70,45,Autumn,2023,3,Q1
ORD_00214,2023-03-31,BUYER_039,Silk_Blend,Woven,12380,18.4,227852.47,Shipped,30,29,60,60,Winter,2023,3,Q1
ORD_00215,2023-04-01,BUYER_007,Cotton_Polyester_Blend,Woven,2143,6.91,14810.02,Cancelled,25,47,73,60,Winter,2023,4,Q2
ORD_00216,2023-04-03,BUYER_001,Polyester_Satin,Woven,5029,5.93,29800.71,Completed,41,28,71,45,Winter,2023,4,Q2
ORD_00217,2023-04-03,BUYER_027,Cotton_Plain,Woven,4814,7.71,37133.34,Completed,20,26,51,45,Autumn,2023,4,Q2
ORD_00218,2023-04-03,BUYER_036,Cotton_Polyester_Blend,Woven,2880,7.09,20414.09,Completed,25,26,53,90,Autumn,2023,4,Q2
ORD_00219,2023-04-04,BUYER_044,Polyester_Satin,Woven,1022,5.53,5654.63,Completed,41,15,64,30,Spring,2023,4,Q2
ORD_00220,2023-04-04,BUYER_010,Polyester_Satin,Woven,12292,5.33,65460.23,Completed,41,32,79,60,Spring,2023,4,Q2
ORD_00221,2023-04-04,BUYER_039,Terry_Cloth,Knit,4228,5.13,21685.65,Completed,16,21,34,60,Summer,2023,4,Q2
ORD_00222,2023-04-04,BUYER_037,Polyester_Satin,Woven,1106,5.36,5927.53,Completed,41,29,73,45,Winter,2023,4,Q2
ORD_00223,2023-04-05,BUYER_043,Polyester_Satin,Woven,1169,5.67,6631.15,Completed,41,39,80,90,Autumn,2023,4,Q2
ORD_00224,2023-04-05,BUYER_041,Fleece,Knit,2000,8.2,16400.14,Completed,39,24,70,45,Winter,2023,4,Q2
ORD_00225,2023-04-05,BUYER_043,Cotton_Twill,Woven,505,7.14,3603.42,Completed,28,27,60,90,Autumn,2023,4,Q2
ORD_00226,2023-04-05,BUYER_037,Polyester_Twill,Woven,5270,4.76,25065.56,In_Production,28,15,41,45,Winter,2023,4,Q2
ORD_00227,2023-04-06,BUYER_034,Terry_Cloth,Knit,1436,4.5,6460.12,Completed,16,34,58,30,Spring,2023,4,Q2
ORD_00228,2023-04-06,BUYER_024,Polyester_Twill,Woven,5000,4.73,23662.74,Completed,28,33,63,45,Spring,2023,4,Q2
ORD_00229,2023-04-06,BUYER_019,Polyester_Satin,Woven,3070,5.52,16938.43,Completed,41,31,81,45,Summer,2023,4,Q2
ORD_00230,2023-04-06,BUYER_001,Polyester_Satin,Woven,11680,5.36,62627.87,Completed,41,39,81,45,Summer,2023,4,Q2
ORD_00231,2023-04-07,BUYER_017,Viscose_Rayon,Woven,4392,7.74,34001.35,Completed,17,45,66,45,Winter,2023,4,Q2
ORD_00232,2023-04-07,BUYER_042,Cotton_Twill,Woven,3918,6.72,26324.84,Shipped,28,20,44,30,Summer,2023,4,Q2
ORD_00233,2023-04-07,BUYER_010,Linen,Woven,6288,10.95,68842.2,Completed,39,33,71,60,Summer,2023,4,Q2
ORD_00234,2023-04-07,BUYER_002,Terry_Cloth,Knit,2784,4.75,13227.37,Completed,16,39,61,60,Autumn,2023,4,Q2
ORD_00235,2023-04-07,BUYER_004,Linen,Woven,3762,11.81,44418.04,Completed,39,29,70,30,Winter,2023,4,Q2
ORD_00236,2023-04-08,BUYER_043,Polyester_Plain,Woven,5000,3.84,19199.17,Completed,32,26,60,90,Spring,2023,4,Q2
ORD_00237,2023-04-10,BUYER_009,Polyester_Satin,Woven,4076,5.22,21269.04,Completed,41,29,69,45,Spring,2023,4,Q2
ORD_00238,2023-04-10,BUYER_027,Polyester_Plain,Woven,5514,3.89,21472.79,Cancelled,32,39,77,45,Summer,2023,4,Q2
ORD_00239,2023-04-10,BUYER_003,Terry_Cloth,Knit,1282,4.74,6075.76,Shipped,16,22,47,90,Autumn,2023,4,Q2
ORD_00240,2023-04-10,BUYER_014,Viscose_Rayon,Woven,1743,7.55,13156.24,Completed,17,26,41,30,Winter,2023,4,Q2
ORD_00241,2023-04-11,BUYER_013,Fleece,Knit,2000,7.67,15341.58,Completed,39,37,77,30,Spring,2023,4,Q2
ORD_00242,2023-04-11,BUYER_029,Fleece,Knit,4413,8.19,36151.85,Completed,39,34,81,45,Summer,2023,4,Q2
ORD_00243,2023-04-11,BUYER_044,Terry_Cloth,Knit,4081,4.8,19597.19,Completed,16,27,52,30,Autumn,2023,4,Q2
ORD_00244,2023-04-11,BUYER_043,Cotton_Polyester_Blend,Woven,675,7.02,4739.79,Completed,25,39,61,90,Spring,2023,4,Q2
ORD_00245,2023-04-11,BUYER_002,Cotton_Denim,Woven,2000,9.26,18525.84,Completed,43,27,72,60,Spring,2023,4,Q2
ORD_00246,2023-04-11,BUYER_025,Linen,Woven,2088,11.27,23527.27,Completed,39,28,63,30,Winter,2023,4,Q2
ORD_00247,2023-04-11,BUYER_026,Fleece,Knit,5455,7.75,42252.05,Completed,39,35,72,45,Autumn,2023,4,Q2
ORD_00248,2023-04-12,BUYER_009,Cotton_Polyester_Blend,Woven,3612,6.67,24089.23,Completed,25,33,56,45,Summer,2023,4,Q2
ORD_00249,2023-04-12,BUYER_033,Fleece,Knit,2324,8.29,19259.33,Completed,39,26,72,30,Autumn,2023,4,Q2
ORD_00250,2023-04-12,BUYER_012,Polyester_Twill,Woven,5000,4.49,22443.22,Shipped,28,34,60,45,Autumn,2023,4,Q2
ORD_00251,2023-04-13,BUYER_043,Cotton_Polyester_Blend,Woven,2218,6.94,15403.23,Shipped,25,27,59,90,Winter,2023,4,Q2
ORD_00252,2023-04-13,BUYER_005,Polyester_Satin,Woven,4174,5.24,21854.85,Completed,41,27,66,45,Summer,2023,4,Q2
ORD_00253,2023-04-13,BUYER_030,Linen,Woven,2833,10.86,30770.44,Completed,39,21,59,60,Winter,2023,4,Q2
ORD_00254,2023-04-14,BUYER_012,Polyester_Twill,Woven,5681,4.63,26326.72,Completed,28,35,66,45,Summer,2023,4,Q2
ORD_00255,2023-04-14,BUYER_005,Cotton_Polyester_Blend,Woven,1377,7.12,9803.7,Completed,25,28,59,45,Summer,2023,4,Q2
ORD_00256,2023-04-16,BUYER_012,Viscose_Rayon,Woven,1617,7.54,12199.31,Completed,17,31,46,45,Autumn,2023,4,Q2
ORD_00257,2023-04-16,BUYER_023,Polyester_Plain,Woven,5000,3.36,16812.24,Completed,32,43,71,30,Winter,2023,4,Q2
ORD_00258,2023-04-16,BUYER_031,Cotton_Plain,Woven,1254,7.16,8973.82,Completed,20,31,47,30,Spring,2023,4,Q2
ORD_00259,2023-04-17,BUYER_024,Cotton_Polyester_Blend,Woven,4212,6.93,29187.22,Cancelled,25,35,58,45,Winter,2023,4,Q2
ORD_00260,2023-04-17,BUYER_019,Polyester_Twill,Woven,5000,4.63,23167.17,In_Production,28,27,61,45,Winter,2023,4,Q2
ORD_00261,2023-04-17,BUYER_045,Silk_Blend,Woven,1827,16.27,29730.32,Completed,30,27,56,90,Summer,2023,4,Q2
ORD_00262,2023-04-18,BUYER_007,Cotton_Twill,Woven,1648,7.52,12396.82,Completed,28,45,74,60,Winter,2023,4,Q2
ORD_00263,2023-04-18,BUYER_004,Viscose_Rayon,Woven,5527,7.58,41894.81,Completed,17,38,56,30,Summer,2023,4,Q2
ORD_00264,2023-04-19,BUYER_023,Linen,Woven,2000,11.65,23308.0,Completed,39,31,67,30,Spring,2023,4,Q2
ORD_00265,2023-04-19,BUYER_016,Linen,Woven,2000,11.59,23173.81,Completed,39,25,63,30,Autumn,2023,4,Q2
ORD_00266,2023-04-19,BUYER_037,Linen,Woven,2548,11.32,28850.02,Completed,39,18,60,45,Summer,2023,4,Q2
ORD_00267,2023-04-19,BUYER_033,Viscose_Rayon,Woven,2449,8.0,19587.95,Completed,17,32,52,30,Summer,2023,4,Q2
ORD_00268,2023-04-20,BUYER_020,Linen,Woven,2717,11.67,31701.25,Completed,39,36,78,60,Winter,2023,4,Q2
ORD_00269,2023-04-20,BUYER_037,Polyester_Plain,Woven,5000,3.48,17396.96,Completed,32,28,69,45,Autumn,2023,4,Q2
ORD_00270,2023-04-20,BUYER_006,Silk_Blend,Woven,2234,18.56,41455.6,Shipped,30,26,58,45,Spring,2023,4,Q2
ORD_00271,2023-04-21,BUYER_023,Cotton_Denim,Woven,2000,8.17,16335.64,Completed,43,38,82,30,Winter,2023,4,Q2
ORD_00272,2023-04-21,BUYER_030,Cotton_Denim,Woven,4800,8.35,40100.82,In_Production,43,29,78,60,Winter,2023,4,Q2
ORD_00273,2023-04-22,BUYER_019,Silk_Blend,Woven,4317,16.88,72889.2,Completed,30,39,69,45,Winter,2023,4,Q2
ORD_00274,2023-04-23,BUYER_008,Cotton_Twill,Woven,3125,7.46,23309.35,Completed,28,29,58,45,Autumn,2023,4,Q2
ORD_00275,2023-04-24,BUYER_023,Viscose_Rayon,Woven,1049,7.52,7893.05,Completed,17,32,46,30,Winter,2023,4,Q2
ORD_00276,2023-04-24,BUYER_018,Cotton_Polyester_Blend,Woven,2311,7.24,16735.61,Shipped,25,25,47,30,Winter,2023,4,Q2
ORD_00277,2023-04-25,BUYER_044,Cotton_Polyester_Blend,Woven,3782,6.88,26017.27,Completed,25,17,39,30,Summer,2023,4,Q2
ORD_00278,2023-04-25,BUYER_010,Cotton_Polyester_Blend,Woven,14423,6.33,91328.8,Completed,25,27,60,60,Autumn,2023,4,Q2
ORD_00279,2023-04-25,BUYER_043,Cotton_Plain,Woven,2416,7.54,18221.0,Completed,20,38,62,90,Summer,2023,4,Q2
ORD_00280,2023-04-25,BUYER_013,Cotton_Plain,Woven,1256,7.58,9525.8,Completed,20,38,63,30,Autumn,2023,4,Q2
ORD_00281,2023-04-26,BUYER_002,Polyester_Twill,Woven,5000,4.8,24019.8,Completed,28,28,53,60,Winter,2023,4,Q2
ORD_00282,2023-04-26,BUYER_041,Cotton_Twill,Woven,3523,7.66,26992.63,Completed,28,15,41,45,Winter,2023,4,Q2
ORD_00283,2023-04-26,BUYER_037,Cotton_Denim,Woven,5925,8.34,49431.15,Shipped,43,29,69,45,Autumn,2023,4,Q2
ORD_00284,2023-04-26,BUYER_035,Cotton_Polyester_Blend,Woven,3736,7.27,27166.49,Completed,25,23,57,60,Winter,2023,4,Q2
ORD_00285,2023-04-26,BUYER_005,Terry_Cloth,Knit,4187,5.0,20914.24,Completed,16,28,48,45,Summer,2023,4,Q2
ORD_00286,2023-04-27,BUYER_038,Fleece,Knit,2675,7.76,20747.21,Shipped,39,29,70,30,Autumn,2023,4,Q2
ORD_00287,2023-04-27,BUYER_012,Fleece,Knit,4777,8.14,38882.63,Completed,39,25,71,45,Summer,2023,4,Q2
ORD_00288,2023-04-27,BUYER_016,Fleece,Knit,2000,8.3,16602.24,Completed,39,21,68,30,Autumn,2023,4,Q2
ORD_00289,2023-04-28,BUYER_001,Polyester_Plain,Woven,5000,3.91,19557.92,In_Production,32,39,79,45,Autumn,2023,4,Q2
ORD_00290,2023-04-28,BUYER_008,Polyester_Satin,Woven,1395,5.35,7467.69,Shipped,41,29,66,45,Summer,2023,4,Q2
ORD_00291,2023-04-28,BUYER_003,Silk_Blend,Woven,2320,17.43,40432.41,Cancelled,30,28,64,90,Summer,2023,4,Q2
ORD_00292,2023-04-28,BUYER_039,Viscose_Rayon,Woven,7091,7.39,52383.53,Completed,17,19,35,60,Winter,2023,4,Q2
ORD_00293,2023-04-28,BUYER_014,Linen,Woven,2643,11.05,29197.45,Completed,39,27,72,30,Summer,2023,4,Q2
ORD_00294,2023-04-29,BUYER_004,Polyester_Satin,Woven,4109,5.24,21528.65,Shipped,41,29,74,30,Summer,2023,4,Q2
ORD_00295,2023-04-30,BUYER_017,Linen,Woven,4722,10.83,51123.72,On_Hold,39,37,78,45,Autumn,2023,4,Q2
ORD_00296,2023-04-30,BUYER_022,Fleece,Knit,2000,7.99,15974.61,Completed,39,33,74,45,Autumn,2023,4,Q2
ORD_00297,2023-05-01,BUYER_043,Polyester_Plain,Woven,5000,3.39,16943.54,Shipped,32,38,74,90,Autumn,2023,5,Q2
ORD_00298,2023-05-02,BUYER_016,Cotton_Denim,Woven,2494,8.04,20048.92,Shipped,43,17,68,30,Winter,2023,5,Q2
ORD_00299,2023-05-02,BUYER_014,Terry_Cloth,Knit,1000,4.8,4800.6,Completed,16,29,54,30,Winter,2023,5,Q2
ORD_00300,2023-05-02,BUYER_018,Polyester_Plain,Woven,5000,3.41,17054.08,Completed,32,26,58,30,Summer,2023,5,Q2
ORD_00301,2023-05-02,BUYER_007,Polyester_Twill,Woven,5000,4.49,22439.98,Completed,28,49,73,60,Autumn,2023,5,Q2
ORD_00302,2023-05-02,BUYER_012,Viscose_Rayon,Woven,5283,8.25,43592.56,Completed,17,31,57,45,Spring,2023,5,Q2
ORD_00303,2023-05-03,BUYER_036,Cotton_Denim,Woven,2892,8.01,23179.12,In_Production,43,39,88,90,Summer,2023,5,Q2
ORD_00304,2023-05-03,BUYER_005,Cotton_Twill,Woven,2567,6.58,16898.61,Completed,28,19,51,45,Winter,2023,5,Q2
ORD_00305,2023-05-03,BUYER_036,Silk_Blend,Woven,3713,16.61,61685.68,Completed,30,33,61,90,Summer,2023,5,Q2
ORD_00306,2023-05-03,BUYER_035,Polyester_Plain,Woven,5000,3.81,19049.02,Completed,32,16,55,60,Autumn,2023,5,Q2
ORD_00307,2023-05-04,BUYER_014,Fleece,Knit,2000,7.27,14544.48,Completed,39,27,63,30,Spring,2023,5,Q2
ORD_00308,2023-05-04,BUYER_021,Viscose_Rayon,Woven,2184,7.83,17101.99,Completed,17,27,48,90,Summer,2023,5,Q2
ORD_00309,2023-05-04,BUYER_016,Polyester_Satin,Woven,1000,5.07,5074.72,Shipped,41,18,57,30,Spring,2023,5,Q2
ORD_00310,2023-05-04,BUYER_027,Cotton_Polyester_Blend,Woven,5261,6.59,34694.45,Completed,25,30,59,45,Spring,2023,5,Q2
ORD_00311,2023-05-04,BUYER_010,Polyester_Plain,Woven,6310,3.81,24014.52,Shipped,32,27,68,60,Autumn,2023,5,Q2
ORD_00312,2023-05-05,BUYER_038,Viscose_Rayon,Woven,1162,7.51,8725.9,Completed,17,16,31,30,Autumn,2023,5,Q2
ORD_00313,2023-05-05,BUYER_001,Cotton_Plain,Woven,6376,7.15,45562.97,Shipped,20,34,57,45,Spring,2023,5,Q2
ORD_00314,2023-05-05,BUYER_028,Polyester_Twill,Woven,5937,4.73,28105.35,Completed,28,16,48,45,Spring,2023,5,Q2
ORD_00315,2023-05-05,BUYER_034,Polyester_Twill,Woven,5000,5.01,25062.32,Completed,28,45,78,30,Autumn,2023,5,Q2
ORD_00316,2023-05-05,BUYER_002,Cotton_Polyester_Blend,Woven,3834,6.93,26574.28,Completed,25,39,68,60,Winter,2023,5,Q2
ORD_00317,2023-05-05,BUYER_033,Polyester_Plain,Woven,5000,3.68,18382.33,Completed,32,38,74,30,Spring,2023,5,Q2
ORD_00318,2023-05-05,BUYER_035,Terry_Cloth,Knit,3204,5.07,16236.24,Completed,16,20,44,60,Spring,2023,5,Q2
ORD_00319,2023-05-06,BUYER_036,Cotton_Twill,Woven,4082,6.76,27602.53,Completed,28,28,52,90,Winter,2023,5,Q2
ORD_00320,2023-05-08,BUYER_010,Cotton_Denim,Woven,7353,9.07,66686.8,Completed,43,38,83,60,Summer,2023,5,Q2
ORD_00321,2023-05-08,BUYER_044,Cotton_Polyester_Blend,Woven,5680,6.58,37389.86,Completed,25,21,46,30,Summer,2023,5,Q2
ORD_00322,2023-05-08,BUYER_010,Terry_Cloth,Knit,13413,4.64,62183.6,Shipped,16,37,52,60,Summer,2023,5,Q2
ORD_00323,2023-05-08,BUYER_040,Fleece,Knit,2607,7.44,19405.96,Completed,39,31,66,90,Summer,2023,5,Q2
ORD_00324,2023-05-08,BUYER_007,Cotton_Polyester_Blend,Woven,773,6.4,4943.73,Completed,25,38,70,60,Winter,2023,5,Q2
ORD_00325,2023-05-08,BUYER_018,Cotton_Polyester_Blend,Woven,1211,6.77,8203.73,Completed,25,20,52,30,Summer,2023,5,Q2
ORD_00326,2023-05-08,BUYER_012,Cotton_Polyester_Blend,Woven,1580,7.31,11556.22,Completed,25,29,55,45,Autumn,2023,5,Q2
ORD_00327,2023-05-09,BUYER_006,Silk_Blend,Woven,2560,16.47,42151.8,Completed,30,33,72,45,Winter,2023,5,Q2
ORD_00328,2023-05-09,BUYER_024,Terry_Cloth,Knit,4907,4.57,22443.82,Shipped,16,30,54,45,Summer,2023,5,Q2
ORD_00329,2023-05-09,BUYER_027,Linen,Woven,2602,11.24,29243.69,Completed,39,29,66,45,Spring,2023,5,Q2
ORD_00330,2023-05-09,BUYER_038,Cotton_Plain,Woven,2220,7.77,17250.8,Completed,20,17,34,30,Winter,2023,5,Q2
ORD_00331,2023-05-09,BUYER_017,Polyester_Plain,Woven,5000,3.57,17839.47,Completed,32,33,62,45,Winter,2023,5,Q2
ORD_00332,2023-05-10,BUYER_006,Cotton_Plain,Woven,4837,7.22,34922.8,Completed,20,35,61,45,Winter,2023,5,Q2
ORD_00333,2023-05-10,BUYER_020,Polyester_Satin,Woven,2612,5.67,14803.54,Completed,41,35,80,60,Summer,2023,5,Q2
ORD_00334,2023-05-10,BUYER_016,Cotton_Plain,Woven,1400,7.26,10165.82,Completed,20,22,45,30,Spring,2023,5,Q2
ORD_00335,2023-05-11,BUYER_017,Cotton_Twill,Woven,1290,7.16,9237.39,Completed,28,49,74,45,Winter,2023,5,Q2
ORD_00336,2023-05-11,BUYER_031,Viscose_Rayon,Woven,5193,7.69,39909.37,Completed,17,36,49,30,Autumn,2023,5,Q2
ORD_00337,2023-05-11,BUYER_006,Viscose_Rayon,Woven,2970,7.25,21519.56,Completed,17,35,55,45,Winter,2023,5,Q2
ORD_00338,2023-05-12,BUYER_029,Polyester_Twill,Woven,5000,4.84,24204.5,Completed,28,25,55,45,Autumn,2023,5,Q2
ORD_00339,2023-05-12,BUYER_024,Cotton_Twill,Woven,1257,7.53,9465.84,Completed,28,31,65,45,Spring,2023,5,Q2
ORD_00340,2023-05-12,BUYER_009,Terry_Cloth,Knit,3355,4.91,16457.88,Completed,16,30,44,45,Spring,2023,5,Q2
ORD_00341,2023-05-13,BUYER_022,Polyester_Plain,Woven,5000,3.46,17324.64,Completed,32,26,67,45,Winter,2023,5,Q2
ORD_00342,2023-05-14,BUYER_038,Linen,Woven,2072,11.0,22794.86,Completed,39,18,56,30,Winter,2023,5,Q2
ORD_00343,2023-05-15,BUYER_035,Polyester_Twill,Woven,5000,4.63,23153.75,Completed,28,27,55,60,Autumn,2023,5,Q2
ORD_00344,2023-05-15,BUYER_004,Silk_Blend,Woven,3548,18.27,64809.88,Completed,30,37,72,30,Summer,2023,5,Q2
ORD_00345,2023-05-15,BUYER_025,Linen,Woven,3127,10.68,33386.42,Completed,39,35,78,30,Autumn,2023,5,Q2
ORD_00346,2023-05-15,BUYER_036,Polyester_Plain,Woven,5000,3.5,17476.9,Completed,32,36,76,90,Winter,2023,5,Q2
ORD_00347,2023-05-15,BUYER_009,Fleece,Knit,2000,7.68,15351.21,Shipped,39,31,70,45,Spring,2023,5,Q2
ORD_00348,2023-05-15,BUYER_021,Cotton_Plain,Woven,2394,6.93,16600.24,Completed,20,25,49,90,Spring,2023,5,Q2
ORD_00349,2023-05-15,BUYER_023,Cotton_Twill,Woven,2928,7.11,20825.0,Completed,28,48,74,30,Summer,2023,5,Q2
ORD_00350,2023-05-16,BUYER_042,Terry_Cloth,Knit,1870,4.61,8622.88,Completed,16,27,51,30,Spring,2023,5,Q2
ORD_00351,2023-05-16,BUYER_040,Linen,Woven,5670,11.17,63340.56,Completed,39,33,76,90,Autumn,2023,5,Q2
ORD_00352,2023-05-16,BUYER_011,Cotton_Denim,Woven,2000,8.62,17247.7,Completed,43,30,79,45,Summer,2023,5,Q2
ORD_00353,2023-05-17,BUYER_024,Viscose_Rayon,Woven,5286,7.81,41279.59,Completed,17,30,51,45,Winter,2023,5,Q2
ORD_00354,2023-05-17,BUYER_021,Viscose_Rayon,Woven,3998,8.18,32705.07,Completed,17,30,50,90,Winter,2023,5,Q2
ORD_00355,2023-05-17,BUYER_007,Cotton_Denim,Woven,2000,8.91,17819.22,Shipped,43,39,91,60,Autumn,2023,5,Q2
ORD_00356,2023-05-18,BUYER_014,Polyester_Plain,Woven,5000,3.61,18065.98,Completed,32,22,49,30,Summer,2023,5,Q2
ORD_00357,2023-05-18,BUYER_023,Cotton_Denim,Woven,2048,9.41,19263.93,Completed,43,45,86,30,Winter,2023,5,Q2
ORD_00358,2023-05-18,BUYER_018,Cotton_Plain,Woven,551,7.24,3988.82,In_Production,20,19,38,30,Winter,2023,5,Q2
ORD_00359,2023-05-18,BUYER_016,Cotton_Denim,Woven,2000,8.46,16913.48,Completed,43,23,63,30,Autumn,2023,5,Q2
ORD_00360,2023-05-18,BUYER_045,Cotton_Denim,Woven,2580,9.28,23944.16,Completed,43,26,70,90,Autumn,2023,5,Q2
ORD_00361,2023-05-19,BUYER_013,Linen,Woven,2000,11.49,22979.63,Completed,39,28,74,30,Summer,2023,5,Q2
ORD_00362,2023-05-19,BUYER_009,Cotton_Denim,Woven,3743,9.23,34551.5,Completed,43,36,84,45,Winter,2023,5,Q2
ORD_00363,2023-05-21,BUYER_003,Cotton_Denim,Woven,2542,9.32,23702.05,Completed,43,26,69,90,Autumn,2023,5,Q2
ORD_00364,2023-05-21,BUYER_029,Terry_Cloth,Knit,3265,4.64,15155.84,Completed,16,28,51,45,Winter,2023,5,Q2
ORD_00365,2023-05-22,BUYER_041,Cotton_Plain,Woven,4442,7.73,34325.58,Shipped,20,18,37,45,Spring,2023,5,Q2
ORD_00366,2023-05-22,BUYER_034,Polyester_Plain,Woven,5000,3.46,17276.15,Completed,32,45,77,30,Winter,2023,5,Q2
ORD_00367,2023-05-22,BUYER_023,Cotton_Twill,Woven,831,6.96,5782.14,Completed,28,38,69,30,Winter,2023,5,Q2
ORD_00368,2023-05-22,BUYER_006,Polyester_Twill,Woven,5000,5.01,25071.45,Completed,28,30,64,45,Winter,2023,5,Q2
ORD_00369,2023-05-22,BUYER_009,Fleece,Knit,2641,8.26,21816.35,In_Production,39,26,67,45,Summer,2023,5,Q2
ORD_00370,2023-05-22,BUYER_001,Silk_Blend,Woven,7710,16.34,125944.5,Completed,30,26,65,45,Spring,2023,5,Q2
ORD_00371,2023-05-23,BUYER_012,Polyester_Twill,Woven,5000,4.82,24119.45,Completed,28,33,68,45,Winter,2023,5,Q2
ORD_00372,2023-05-23,BUYER_005,Cotton_Plain,Woven,4087,6.81,27843.76,Shipped,20,15,43,45,Spring,2023,5,Q2
ORD_00373,2023-05-23,BUYER_008,Silk_Blend,Woven,5377,18.63,100148.08,Completed,30,39,75,45,Winter,2023,5,Q2
ORD_00374,2023-05-23,BUYER_040,Polyester_Twill,Woven,5000,4.36,21785.76,Completed,28,36,67,90,Summer,2023,5,Q2
ORD_00375,2023-05-23,BUYER_041,Linen,Woven,2970,11.17,33171.31,Shipped,39,16,57,45,Spring,2023,5,Q2
ORD_00376,2023-05-24,BUYER_044,Terry_Cloth,Knit,2795,4.76,13314.55,Completed,16,29,45,30,Winter,2023,5,Q2
ORD_00377,2023-05-24,BUYER_041,Cotton_Denim,Woven,3364,8.66,29135.77,Shipped,43,22,66,45,Summer,2023,5,Q2
ORD_00378,2023-05-25,BUYER_019,Viscose_Rayon,Woven,3909,8.13,31788.54,Shipped,17,26,51,45,Summer,2023,5,Q2
ORD_00379,2023-05-26,BUYER_002,Linen,Woven,5313,11.42,60655.33,Completed,39,26,73,60,Summer,2023,5,Q2
ORD_00380,2023-05-26,BUYER_015,Cotton_Denim,Woven,2000,9.25,18498.23,Completed,43,26,64,45,Spring,2023,5,Q2
ORD_00381,2023-05-26,BUYER_033,Terry_Cloth,Knit,2365,4.43,10476.64,Completed,16,33,57,30,Summer,2023,5,Q2
ORD_00382,2023-05-26,BUYER_020,Polyester_Plain,Woven,5000,3.59,17948.05,Completed,32,38,68,60,Summer,2023,5,Q2
ORD_00383,2023-05-26,BUYER_009,Polyester_Twill,Woven,5000,4.42,22078.82,Completed,28,38,68,45,Autumn,2023,5,Q2
ORD_00384,2023-05-26,BUYER_041,Cotton_Polyester_Blend,Woven,3528,7.3,25751.53,Completed,25,25,47,45,Winter,2023,5,Q2
ORD_00385,2023-05-29,BUYER_027,Silk_Blend,Woven,2521,16.09,40558.11,Completed,30,32,66,45,Autumn,2023,5,Q2
ORD_00386,2023-05-30,BUYER_029,Silk_Blend,Woven,2724,17.39,47364.48,Completed,30,34,65,45,Winter,2023,5,Q2
ORD_00387,2023-05-31,BUYER_041,Polyester_Twill,Woven,5000,4.54,22678.59,Shipped,28,28,59,45,Autumn,2023,5,Q2
